# [Parameters]
# Name = 'firc'
# ShotNo = 115500
# Date = '11/19/2012 22:20'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 1311
# DimUnit = 's'
# 
# ValNo = 2
# ValName = 'nL(3669)', 'nL(3759)'
# ValUnit = 'e19m-2', 'e19m-2'
# [Comments]
#  
# [data]
  1.0700E+000,  1.8223E-004, -3.2442E-003
  1.0800E+000, -8.9293E-003, -3.2442E-003
  1.0900E+000,  1.8223E-004, -3.2442E-003
  1.1000E+000,  1.8223E-004, -3.2442E-003
  1.1100E+000,  1.8223E-004, -3.2442E-003
  1.1200E+000,  1.8223E-004,  5.8673E-003
  1.1300E+000,  1.8223E-004,  5.8673E-003
  1.1400E+000,  1.8223E-004, -3.2442E-003
  1.1500E+000, -8.9293E-003, -3.2442E-003
  1.1600E+000,  1.8223E-004, -3.2442E-003
  1.1700E+000,  1.8223E-004, -3.2442E-003
  1.1800E+000, -8.9293E-003, -1.2356E-002
  1.1900E+000, -8.9293E-003, -3.2442E-003
  1.2000E+000, -8.9293E-003, -3.2442E-003
  1.2100E+000, -8.9293E-003, -3.2442E-003
  1.2200E+000,  1.8223E-004, -3.2442E-003
  1.2300E+000, -8.9293E-003, -3.2442E-003
  1.2400E+000,  1.8223E-004, -3.2442E-003
  1.2500E+000,  1.8223E-004, -3.2442E-003
  1.2600E+000,  1.8223E-004, -3.2442E-003
  1.2700E+000, -8.9293E-003, -1.2356E-002
  1.2800E+000, -8.9293E-003, -3.2442E-003
  1.2900E+000, -8.9293E-003, -3.2442E-003
  1.3000E+000,  1.8223E-004, -3.2442E-003
  1.3100E+000, -8.9293E-003, -3.2442E-003
  1.3200E+000,  1.8223E-004, -3.2442E-003
  1.3300E+000, -8.9293E-003, -3.2442E-003
  1.3400E+000,  1.8223E-004, -3.2442E-003
  1.3500E+000, -8.9293E-003, -3.2442E-003
  1.3600E+000, -8.9293E-003, -3.2442E-003
  1.3700E+000, -8.9293E-003, -3.2442E-003
  1.3800E+000, -8.9293E-003, -3.2442E-003
  1.3900E+000, -8.9293E-003, -3.2442E-003
  1.4000E+000, -8.9293E-003, -3.2442E-003
  1.4100E+000, -8.9293E-003, -1.2356E-002
  1.4200E+000,  1.8223E-004, -3.2442E-003
  1.4300E+000, -8.9293E-003, -3.2442E-003
  1.4400E+000, -8.9293E-003, -3.2442E-003
  1.4500E+000, -8.9293E-003, -3.2442E-003
  1.4600E+000,  1.8223E-004, -1.2356E-002
  1.4700E+000,  1.8223E-004, -3.2442E-003
  1.4800E+000, -8.9293E-003, -3.2442E-003
  1.4900E+000, -8.9293E-003, -3.2442E-003
  1.5000E+000, -8.9293E-003, -3.2442E-003
  1.5100E+000, -8.9293E-003, -3.2442E-003
  1.5200E+000, -8.9293E-003, -3.2442E-003
  1.5300E+000, -8.9293E-003, -3.2442E-003
  1.5400E+000, -8.9293E-003, -3.2442E-003
  1.5500E+000, -8.9293E-003, -3.2442E-003
  1.5600E+000, -8.9293E-003, -1.2356E-002
  1.5700E+000,  1.8223E-004, -3.2442E-003
  1.5800E+000, -8.9293E-003, -3.2442E-003
  1.5900E+000, -8.9293E-003, -3.2442E-003
  1.6000E+000,  1.8223E-004, -3.2442E-003
  1.6100E+000, -8.9293E-003, -3.2442E-003
  1.6200E+000, -8.9293E-003, -1.2356E-002
  1.6300E+000, -8.9293E-003, -1.2356E-002
  1.6400E+000, -8.9293E-003, -1.2356E-002
  1.6500E+000, -8.9293E-003, -1.2356E-002
  1.6600E+000, -8.9293E-003, -3.2442E-003
  1.6700E+000, -8.9293E-003, -3.2442E-003
  1.6800E+000, -8.9293E-003, -1.2356E-002
  1.6900E+000, -8.9293E-003, -3.2442E-003
  1.7000E+000, -8.9293E-003, -3.2442E-003
  1.7100E+000,  1.8223E-004, -3.2442E-003
  1.7200E+000,  1.8223E-004, -3.2442E-003
  1.7300E+000,  1.8223E-004, -3.2442E-003
  1.7400E+000, -8.9293E-003, -1.2356E-002
  1.7500E+000, -8.9293E-003, -1.2356E-002
  1.7600E+000, -8.9293E-003, -3.2442E-003
  1.7700E+000,  1.8223E-004, -3.2442E-003
  1.7800E+000,  1.8223E-004, -3.2442E-003
  1.7900E+000,  1.8223E-004, -3.2442E-003
  1.8000E+000, -8.9293E-003, -1.2356E-002
  1.8100E+000,  1.8223E-004, -3.2442E-003
  1.8200E+000,  1.8223E-004, -3.2442E-003
  1.8300E+000,  1.8223E-004, -3.2442E-003
  1.8400E+000, -8.9293E-003, -1.2356E-002
  1.8500E+000,  1.8223E-004, -1.2356E-002
  1.8600E+000, -8.9293E-003, -1.2356E-002
  1.8700E+000,  1.8223E-004, -1.2356E-002
  1.8800E+000, -8.9293E-003, -1.2356E-002
  1.8900E+000, -8.9293E-003, -3.2442E-003
  1.9000E+000, -8.9293E-003, -3.2442E-003
  1.9100E+000, -8.9293E-003, -3.2442E-003
  1.9200E+000,  1.8223E-004, -3.2442E-003
  1.9300E+000, -8.9293E-003, -1.2356E-002
  1.9400E+000, -8.9293E-003, -3.2442E-003
  1.9500E+000, -8.9293E-003, -3.2442E-003
  1.9600E+000, -8.9293E-003, -1.2356E-002
  1.9700E+000,  1.8223E-004, -1.2356E-002
  1.9800E+000, -8.9293E-003, -1.2356E-002
  1.9900E+000, -8.9293E-003, -1.2356E-002
  2.0000E+000, -8.9293E-003, -1.2356E-002
  2.0100E+000, -8.9293E-003, -3.2442E-003
  2.0200E+000,  1.8223E-004, -1.2356E-002
  2.0300E+000, -8.9293E-003, -1.2356E-002
  2.0400E+000, -8.9293E-003, -3.2442E-003
  2.0500E+000, -8.9293E-003, -1.2356E-002
  2.0600E+000,  1.8223E-004, -1.2356E-002
  2.0700E+000, -8.9293E-003, -1.2356E-002
  2.0800E+000, -8.9293E-003, -1.2356E-002
  2.0900E+000, -8.9293E-003, -1.2356E-002
  2.1000E+000, -8.9293E-003, -1.2356E-002
  2.1100E+000, -8.9293E-003, -3.2442E-003
  2.1200E+000,  1.8223E-004, -3.2442E-003
  2.1300E+000,  1.8223E-004, -3.2442E-003
  2.1400E+000, -8.9293E-003, -3.2442E-003
  2.1500E+000, -8.9293E-003, -1.2356E-002
  2.1600E+000, -8.9293E-003, -1.2356E-002
  2.1700E+000, -8.9293E-003, -1.2356E-002
  2.1800E+000, -8.9293E-003, -3.2442E-003
  2.1900E+000, -8.9293E-003, -1.2356E-002
  2.2000E+000, -8.9293E-003, -1.2356E-002
  2.2100E+000, -8.9293E-003, -1.2356E-002
  2.2200E+000,  1.8223E-004, -3.2442E-003
  2.2300E+000, -8.9293E-003, -1.2356E-002
  2.2400E+000, -8.9293E-003, -3.2442E-003
  2.2500E+000, -8.9293E-003, -3.2442E-003
  2.2600E+000, -8.9293E-003, -3.2442E-003
  2.2700E+000,  1.8223E-004, -3.2442E-003
  2.2800E+000, -8.9293E-003, -3.2442E-003
  2.2900E+000, -8.9293E-003, -3.2442E-003
  2.3000E+000, -8.9293E-003, -3.2442E-003
  2.3100E+000, -8.9293E-003, -1.2356E-002
  2.3200E+000, -8.9293E-003, -3.2442E-003
  2.3300E+000, -8.9293E-003, -1.2356E-002
  2.3400E+000, -8.9293E-003, -3.2442E-003
  2.3500E+000, -8.9293E-003, -1.2356E-002
  2.3600E+000,  1.8223E-004, -3.2442E-003
  2.3700E+000, -8.9293E-003, -3.2442E-003
  2.3800E+000, -8.9293E-003, -1.2356E-002
  2.3900E+000, -8.9293E-003, -1.2356E-002
  2.4000E+000, -8.9293E-003, -3.2442E-003
  2.4100E+000, -8.9293E-003, -3.2442E-003
  2.4200E+000, -8.9293E-003, -3.2442E-003
  2.4300E+000, -8.9293E-003, -1.2356E-002
  2.4400E+000, -1.8042E-002, -3.2442E-003
  2.4500E+000, -8.9293E-003, -3.2442E-003
  2.4600E+000, -8.9293E-003, -3.2442E-003
  2.4700E+000, -8.9293E-003, -3.2442E-003
  2.4800E+000, -8.9293E-003, -3.2442E-003
  2.4900E+000, -8.9293E-003, -1.2356E-002
  2.5000E+000, -8.9293E-003, -1.2356E-002
  2.5100E+000, -8.9293E-003, -3.2442E-003
  2.5200E+000, -8.9293E-003, -3.2442E-003
  2.5300E+000,  1.8223E-004, -3.2442E-003
  2.5400E+000, -8.9293E-003, -1.2356E-002
  2.5500E+000, -8.9293E-003, -1.2356E-002
  2.5600E+000,  1.8223E-004, -1.2356E-002
  2.5700E+000,  1.8223E-004, -1.2356E-002
  2.5800E+000,  1.8223E-004, -1.2356E-002
  2.5900E+000,  1.8223E-004, -3.2442E-003
  2.6000E+000,  1.8223E-004, -1.2356E-002
  2.6100E+000,  1.8223E-004, -3.2442E-003
  2.6200E+000,  1.8223E-004, -1.2356E-002
  2.6300E+000, -8.9293E-003, -3.2442E-003
  2.6400E+000, -8.9293E-003, -3.2442E-003
  2.6500E+000,  1.8223E-004, -3.2442E-003
  2.6600E+000,  1.8223E-004, -3.2442E-003
  2.6700E+000,  1.8223E-004, -3.2442E-003
  2.6800E+000, -8.9293E-003, -1.2356E-002
  2.6900E+000, -8.9293E-003, -1.2356E-002
  2.7000E+000, -8.9293E-003, -1.2356E-002
  2.7100E+000,  1.8223E-004, -3.2442E-003
  2.7200E+000,  1.8223E-004, -1.2356E-002
  2.7300E+000,  1.8223E-004, -3.2442E-003
  2.7400E+000, -8.9293E-003, -1.2356E-002
  2.7500E+000, -8.9293E-003, -1.2356E-002
  2.7600E+000,  1.8223E-004, -3.2442E-003
  2.7700E+000, -8.9293E-003, -1.2356E-002
  2.7800E+000, -8.9293E-003, -3.2442E-003
  2.7900E+000, -8.9293E-003, -3.2442E-003
  2.8000E+000,  1.8223E-004, -1.2356E-002
  2.8100E+000,  1.8223E-004, -3.2442E-003
  2.8200E+000,  1.8223E-004,  5.8673E-003
  2.8300E+000, -8.9293E-003, -3.2442E-003
  2.8400E+000, -8.9293E-003, -3.2442E-003
  2.8500E+000, -8.9293E-003, -3.2442E-003
  2.8600E+000, -8.9293E-003, -1.2356E-002
  2.8700E+000,  1.8223E-004, -3.2442E-003
  2.8800E+000,  1.8223E-004, -3.2442E-003
  2.8900E+000, -8.9293E-003, -1.2356E-002
  2.9000E+000, -8.9293E-003, -1.2356E-002
  2.9100E+000, -8.9293E-003, -3.2442E-003
  2.9200E+000,  1.8223E-004, -3.2442E-003
  2.9300E+000,  1.8223E-004, -1.2356E-002
  2.9400E+000,  1.8223E-004, -3.2442E-003
  2.9500E+000,  1.8223E-004, -3.2442E-003
  2.9600E+000,  1.8223E-004, -3.2442E-003
  2.9700E+000,  1.8223E-004, -3.2442E-003
  2.9800E+000, -8.9293E-003, -3.2442E-003
  2.9900E+000, -8.9293E-003, -3.2442E-003
  3.0000E+000, -8.9293E-003, -3.2442E-003
  3.0100E+000, -8.9293E-003, -3.2442E-003
  3.0200E+000, -8.9293E-003, -3.2442E-003
  3.0300E+000,  1.8223E-004, -3.2442E-003
  3.0400E+000,  1.8223E-004, -3.2442E-003
  3.0500E+000,  1.8223E-004, -3.2442E-003
  3.0600E+000,  1.8223E-004, -3.2442E-003
  3.0700E+000,  1.8223E-004, -3.2442E-003
  3.0800E+000, -8.9293E-003, -3.2442E-003
  3.0900E+000, -8.9293E-003, -3.2442E-003
  3.1000E+000,  1.8223E-004, -3.2442E-003
  3.1100E+000, -8.9293E-003, -3.2442E-003
  3.1200E+000,  1.8223E-004,  5.8673E-003
  3.1300E+000,  1.8223E-004, -3.2442E-003
  3.1400E+000,  1.8223E-004, -3.2442E-003
  3.1500E+000, -8.9293E-003, -3.2442E-003
  3.1600E+000,  1.8223E-004,  5.8673E-003
  3.1700E+000,  1.8223E-004, -3.2442E-003
  3.1800E+000,  1.8223E-004, -3.2442E-003
  3.1900E+000, -8.9293E-003, -3.2442E-003
  3.2000E+000, -8.9293E-003, -3.2442E-003
  3.2100E+000,  1.8223E-004, -3.2442E-003
  3.2200E+000, -8.9293E-003, -3.2442E-003
  3.2300E+000, -8.9293E-003, -3.2442E-003
  3.2400E+000, -8.9293E-003, -3.2442E-003
  3.2500E+000, -8.9293E-003, -3.2442E-003
  3.2600E+000,  1.8223E-004,  5.8673E-003
  3.2700E+000,  1.8223E-004, -3.2442E-003
  3.2800E+000,  1.8223E-004, -3.2442E-003
  3.2900E+000,  1.8223E-004, -3.2442E-003
  3.3000E+000,  1.8223E-004, -3.2442E-003
  3.3100E+000,  9.2937E-003,  1.4980E-002
  3.3200E+000,  1.8406E-002,  1.4980E-002
  3.3300E+000,  2.7518E-002,  1.4980E-002
  3.3400E+000,  2.7518E-002,  2.4091E-002
  3.3500E+000,  4.5741E-002,  3.3204E-002
  3.3600E+000,  4.5741E-002,  4.2315E-002
  3.3700E+000,  8.2188E-002,  6.0539E-002
  3.3800E+000,  4.5577E-001,  4.3412E-001
  3.3900E+000,  8.8403E-001,  8.8972E-001
  3.4000E+000,  1.1392E+000,  1.1357E+000
  3.4100E+000,  1.3123E+000,  1.3180E+000
  3.4200E+000,  1.4490E+000,  1.4364E+000
  3.4300E+000,  1.6585E+000,  1.6369E+000
  3.4400E+000,  1.8863E+000,  1.8556E+000
  3.4500E+000,  2.1232E+000,  2.0925E+000
  3.4600E+000,  2.3419E+000,  2.3203E+000
  3.4700E+000,  2.5424E+000,  2.5298E+000
  3.4800E+000,  2.7064E+000,  2.6939E+000
  3.4900E+000,  2.8522E+000,  2.8396E+000
  3.5000E+000,  2.9615E+000,  2.9581E+000
  3.5100E+000,  3.0435E+000,  3.0583E+000
  3.5200E+000,  3.1346E+000,  3.1130E+000
  3.5300E+000,  3.1893E+000,  3.1950E+000
  3.5400E+000,  3.2713E+000,  3.2679E+000
  3.5500E+000,  3.3351E+000,  3.3499E+000
  3.5600E+000,  3.4080E+000,  3.4046E+000
  3.5700E+000,  3.4445E+000,  3.4592E+000
  3.5800E+000,  3.4718E+000,  3.4957E+000
  3.5900E+000,  3.5265E+000,  3.5139E+000
  3.6000E+000,  3.5356E+000,  3.5413E+000
  3.6100E+000,  3.5629E+000,  3.5686E+000
  3.6200E+000,  3.5902E+000,  3.5777E+000
  3.6300E+000,  3.5902E+000,  3.5959E+000
  3.6400E+000,  3.5994E+000,  3.6050E+000
  3.6500E+000,  3.6085E+000,  3.6050E+000
  3.6600E+000,  3.6176E+000,  3.6506E+000
  3.6700E+000,  3.6358E+000,  3.6506E+000
  3.6800E+000,  3.6631E+000,  3.6779E+000
  3.6900E+000,  3.6814E+000,  3.6962E+000
  3.7000E+000,  3.6996E+000,  3.7053E+000
  3.7100E+000,  3.6996E+000,  3.7144E+000
  3.7200E+000,  3.7087E+000,  3.7235E+000
  3.7300E+000,  3.7269E+000,  3.7417E+000
  3.7400E+000,  3.7269E+000,  3.7326E+000
  3.7500E+000,  3.7178E+000,  3.7235E+000
  3.7600E+000,  3.7451E+000,  3.7508E+000
  3.7700E+000,  3.7543E+000,  3.7691E+000
  3.7800E+000,  3.7907E+000,  3.7599E+000
  3.7900E+000,  3.7816E+000,  3.8055E+000
  3.8000E+000,  3.7998E+000,  3.7964E+000
  3.8100E+000,  3.7998E+000,  3.7964E+000
  3.8200E+000,  3.7998E+000,  3.8146E+000
  3.8300E+000,  3.8271E+000,  3.8237E+000
  3.8400E+000,  3.8271E+000,  3.8237E+000
  3.8500E+000,  3.8271E+000,  3.8237E+000
  3.8600E+000,  3.8363E+000,  3.8328E+000
  3.8700E+000,  3.8454E+000,  3.8602E+000
  3.8800E+000,  3.8545E+000,  3.8693E+000
  3.8900E+000,  3.8727E+000,  3.8693E+000
  3.9000E+000,  3.8727E+000,  3.8784E+000
  3.9100E+000,  3.8818E+000,  3.9148E+000
  3.9200E+000,  3.8818E+000,  3.9148E+000
  3.9300E+000,  3.8727E+000,  3.9148E+000
  3.9400E+000,  3.9000E+000,  3.9240E+000
  3.9500E+000,  3.9092E+000,  3.9331E+000
  3.9600E+000,  3.9274E+000,  3.9695E+000
  3.9700E+000,  3.9456E+000,  3.9604E+000
  3.9800E+000,  3.9821E+000,  3.9695E+000
  3.9900E+000,  3.9547E+000,  3.9968E+000
  4.0000E+000,  3.9729E+000,  4.0060E+000
  4.0100E+000,  3.9638E+000,  4.0060E+000
  4.0200E+000,  3.9912E+000,  4.0151E+000
  4.0300E+000,  3.9912E+000,  4.0333E+000
  4.0400E+000,  3.9912E+000,  4.0151E+000
  4.0500E+000,  4.0094E+000,  4.0333E+000
  4.0600E+000,  4.0367E+000,  4.0515E+000
  4.0700E+000,  4.0276E+000,  4.0789E+000
  4.0800E+000,  4.0367E+000,  4.0697E+000
  4.0900E+000,  4.0276E+000,  4.0515E+000
  4.1000E+000,  4.0549E+000,  4.0971E+000
  4.1100E+000,  4.0732E+000,  4.1062E+000
  4.1200E+000,  4.0823E+000,  4.1335E+000
  4.1300E+000,  4.0914E+000,  4.1062E+000
  4.1400E+000,  4.0823E+000,  4.1153E+000
  4.1500E+000,  4.1005E+000,  4.1244E+000
  4.1600E+000,  4.1278E+000,  4.1517E+000
  4.1700E+000,  4.1370E+000,  4.1244E+000
  4.1800E+000,  4.1278E+000,  4.1517E+000
  4.1900E+000,  4.1278E+000,  4.1335E+000
  4.2000E+000,  4.1278E+000,  4.1609E+000
  4.2100E+000,  4.1278E+000,  4.1517E+000
  4.2200E+000,  4.1461E+000,  4.1882E+000
  4.2300E+000,  4.1278E+000,  4.1609E+000
  4.2400E+000,  4.1370E+000,  4.1791E+000
  4.2500E+000,  4.1370E+000,  4.1609E+000
  4.2600E+000,  4.1552E+000,  4.1700E+000
  4.2700E+000,  4.1643E+000,  4.1791E+000
  4.2800E+000,  4.1461E+000,  4.1882E+000
  4.2900E+000,  4.1643E+000,  4.1791E+000
  4.3000E+000,  4.1370E+000,  4.1791E+000
  4.3100E+000,  4.1916E+000,  4.2155E+000
  4.3200E+000,  4.1825E+000,  4.2064E+000
  4.3300E+000,  4.1734E+000,  4.2246E+000
  4.3400E+000,  4.1825E+000,  4.2155E+000
  4.3500E+000,  4.2007E+000,  4.2429E+000
  4.3600E+000,  4.1734E+000,  4.2429E+000
  4.3700E+000,  4.1643E+000,  4.2155E+000
  4.3800E+000,  4.2190E+000,  4.2520E+000
  4.3900E+000,  4.2098E+000,  4.2520E+000
  4.4000E+000,  4.2281E+000,  4.2520E+000
  4.4100E+000,  4.2007E+000,  4.2520E+000
  4.4200E+000,  4.2463E+000,  4.2702E+000
  4.4300E+000,  4.2281E+000,  4.2611E+000
  4.4400E+000,  4.2190E+000,  4.2520E+000
  4.4500E+000,  4.2190E+000,  4.2520E+000
  4.4600E+000,  4.2463E+000,  4.2975E+000
  4.4700E+000,  4.2463E+000,  4.2793E+000
  4.4800E+000,  4.2372E+000,  4.2975E+000
  4.4900E+000,  4.2463E+000,  4.2975E+000
  4.5000E+000,  4.2554E+000,  4.2793E+000
  4.5100E+000,  4.2645E+000,  4.3066E+000
  4.5200E+000,  4.2827E+000,  4.3158E+000
  4.5300E+000,  4.2554E+000,  4.2884E+000
  4.5400E+000,  4.2645E+000,  4.3158E+000
  4.5500E+000,  4.2554E+000,  4.2975E+000
  4.5600E+000,  4.2645E+000,  4.2975E+000
  4.5700E+000,  4.2827E+000,  4.3066E+000
  4.5800E+000,  4.2554E+000,  4.2702E+000
  4.5900E+000,  4.2827E+000,  4.3158E+000
  4.6000E+000,  4.2919E+000,  4.3340E+000
  4.6100E+000,  4.2645E+000,  4.3158E+000
  4.6200E+000,  4.2736E+000,  4.2884E+000
  4.6300E+000,  4.2919E+000,  4.3158E+000
  4.6400E+000,  4.2736E+000,  4.3066E+000
  4.6500E+000,  4.2554E+000,  4.3158E+000
  4.6600E+000,  4.2919E+000,  4.3249E+000
  4.6700E+000,  4.2919E+000,  4.3158E+000
  4.6800E+000,  4.2736E+000,  4.2975E+000
  4.6900E+000,  4.2645E+000,  4.3249E+000
  4.7000E+000,  4.2736E+000,  4.3066E+000
  4.7100E+000,  4.2736E+000,  4.3066E+000
  4.7200E+000,  4.2736E+000,  4.3249E+000
  4.7300E+000,  4.2919E+000,  4.3522E+000
  4.7400E+000,  4.2645E+000,  4.3066E+000
  4.7500E+000,  4.2827E+000,  4.3340E+000
  4.7600E+000,  4.2827E+000,  4.3158E+000
  4.7700E+000,  4.2827E+000,  4.3249E+000
  4.7800E+000,  4.2827E+000,  4.3158E+000
  4.7900E+000,  4.2554E+000,  4.3431E+000
  4.8000E+000,  4.2736E+000,  4.2975E+000
  4.8100E+000,  4.2736E+000,  4.3522E+000
  4.8200E+000,  4.2827E+000,  4.3340E+000
  4.8300E+000,  4.2919E+000,  4.3066E+000
  4.8400E+000,  4.2736E+000,  4.3431E+000
  4.8500E+000,  4.3010E+000,  4.3249E+000
  4.8600E+000,  4.2919E+000,  4.3431E+000
  4.8700E+000,  4.2827E+000,  4.3431E+000
  4.8800E+000,  4.3010E+000,  4.3431E+000
  4.8900E+000,  4.2827E+000,  4.3431E+000
  4.9000E+000,  4.2919E+000,  4.3340E+000
  4.9100E+000,  4.2919E+000,  4.3158E+000
  4.9200E+000,  4.2463E+000,  4.2611E+000
  4.9300E+000,  4.1461E+000,  4.1426E+000
  4.9400E+000,  4.0094E+000,  3.9968E+000
  4.9500E+000,  3.9456E+000,  3.9331E+000
  4.9600E+000,  3.8636E+000,  3.8966E+000
  4.9700E+000,  3.8363E+000,  3.8511E+000
  4.9800E+000,  3.7816E+000,  3.7873E+000
  4.9900E+000,  3.7543E+000,  3.7326E+000
  5.0000E+000,  3.6996E+000,  3.6779E+000
  5.0100E+000,  3.6449E+000,  3.6142E+000
  5.0200E+000,  3.5902E+000,  3.5868E+000
  5.0300E+000,  3.6631E+000,  3.6597E+000
  5.0400E+000,  3.7178E+000,  3.7235E+000
  5.0500E+000,  3.7634E+000,  3.8055E+000
  5.0600E+000,  3.8818E+000,  3.9240E+000
  5.0700E+000,  3.9274E+000,  3.9968E+000
  5.0800E+000,  4.0003E+000,  4.0606E+000
  5.0900E+000,  4.0641E+000,  4.0880E+000
  5.1000E+000,  4.0641E+000,  4.1609E+000
  5.1100E+000,  4.1187E+000,  4.1609E+000
  5.1200E+000,  4.1461E+000,  4.1791E+000
  5.1300E+000,  4.1916E+000,  4.2155E+000
  5.1400E+000,  4.1825E+000,  4.2246E+000
  5.1500E+000,  4.2281E+000,  4.3066E+000
