# [Parameters]
# Name = 'ha2'
# ShotNo = *****
# SubShotNO = 1
# Date = '10/30/2013 14:36'
#
# DimNo = 1
# DimName = 'Time'
# DimSize = 1310
# DimUnit = 's'
#
# ValNo = 21
# ValName = '1-O(H)', '2-O(H)', '3-O(H)', '4-O(H)', '5-O(H)', '6-O(H)', '7-O(H)', '8-O(H)', '9-O(H)', '10-O(H)', '1-O(He)', '2-O(He)', '3-O(He)', '4-O(He)', '5-O(He)', '6-O(He)', '7-O(He)', '8-O(He)', '9-O(He)', '10-O(He)', 'H/(H+He)'
# ValUnit = 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'None'
#
# [Comments]
# H: 656.3 nm, He: 587.6 nm
#
# [Data]
    0.2400,     0.0010,     0.0000,    -0.0009,     0.0005,     0.0004,     0.0000,    -0.0012,    -0.0017,     0.0000,    -0.0000,     0.0013,     0.0005,     0.0003,     0.0000,     0.0000,     0.0000,     0.0008,    -0.0011,    -0.0001,     0.0003,     0.0000
    0.2500,     0.0015,     0.0000,     0.0000,     0.0005,     0.0008,     0.0000,     0.0006,    -0.0017,     0.0000,    -0.0000,     0.0017,    -0.0004,     0.0020,     0.0000,     0.0000,     0.0000,     0.0003,    -0.0011,    -0.0001,     0.0007,     0.0000
    0.2600,     0.0015,     0.0000,    -0.0004,     0.0005,    -0.0000,    -0.0004,    -0.0003,    -0.0008,     0.0000,     0.0004,     0.0017,     0.0000,     0.0003,     0.0004,     0.0004,     0.0000,    -0.0006,    -0.0015,    -0.0010,     0.0016,     0.0000
    0.2700,     0.0001,     0.0000,    -0.0004,     0.0009,     0.0004,     0.0000,     0.0006,    -0.0004,     0.0000,    -0.0000,     0.0013,     0.0005,     0.0007,     0.0004,     0.0004,     0.0000,     0.0012,    -0.0002,     0.0003,    -0.0002,     0.0000
    0.2800,     0.0006,     0.0009,    -0.0009,     0.0005,    -0.0000,     0.0000,    -0.0020,    -0.0008,     0.0000,     0.0008,     0.0008,     0.0000,     0.0007,     0.0000,     0.0004,     0.0000,    -0.0001,    -0.0015,    -0.0001,     0.0012,     0.0000
    0.2900,     0.0001,     0.0009,    -0.0004,     0.0005,     0.0008,     0.0000,    -0.0003,    -0.0013,     0.0004,    -0.0005,    -0.0000,     0.0005,     0.0003,     0.0000,     0.0000,     0.0000,     0.0012,    -0.0011,    -0.0001,    -0.0006,     0.0000
    0.3000,     0.0001,     0.0009,    -0.0009,     0.0005,    -0.0005,     0.0000,    -0.0012,    -0.0013,    -0.0004,     0.0004,     0.0008,     0.0000,     0.0007,     0.0000,     0.0000,     0.0000,    -0.0006,    -0.0006,    -0.0006,     0.0012,     0.0000
    0.3100,     0.0037,     0.0044,     0.0031,     0.0005,     0.0106,     0.0040,     0.0228,     0.0142,     0.0089,     0.0004,     0.0257,     0.0546,     0.1485,     0.0000,     0.0626,     0.0129,     0.0096,     0.0109,     0.0172,    -0.0006,     0.1755
    0.3200,     0.0037,     0.0044,     0.0044,     0.0005,     0.0146,     0.0022,     0.0255,     0.0138,     0.0093,     0.0004,     0.0421,     0.0373,     0.0868,     0.0000,     0.0439,     0.0124,     0.0070,     0.0131,     0.0216,     0.0012,     0.2290
    0.3300,     0.0055,     0.0022,     0.0044,     0.0005,     0.0137,     0.0022,     0.0233,     0.0138,     0.0080,    -0.0000,     0.0324,     0.0289,     0.0748,     0.0004,     0.0368,     0.0142,     0.0096,     0.0114,     0.0265,    -0.0002,     0.2385
    0.3400,     0.0063,     0.0027,     0.0053,     0.0005,     0.0119,     0.0013,     0.0286,     0.0125,     0.0111,    -0.0005,     0.0270,     0.0218,     0.0677,     0.0000,     0.0218,     0.0102,     0.0083,     0.0131,     0.0247,    -0.0006,     0.2913
    0.3500,     0.0099,     0.0044,     0.0058,     0.0005,     0.0199,     0.0040,     0.0432,     0.0151,     0.0186,     0.0013,     0.0315,     0.0276,     0.0642,     0.0004,     0.0328,     0.0160,     0.0092,     0.0189,     0.0274,    -0.0002,     0.3503
    0.3600,     0.0103,     0.0049,     0.0080,     0.0000,     0.0261,     0.0058,     0.0632,     0.0249,     0.0195,    -0.0005,     0.0448,     0.0329,     0.0744,     0.0004,     0.0439,     0.0164,     0.0141,     0.0260,     0.0340,    -0.0002,     0.3614
    0.3700,     0.0139,     0.0067,     0.0107,     0.0009,     0.0341,     0.0067,     0.0685,     0.0302,     0.0266,     0.0008,     0.0550,     0.0360,     0.0815,     0.0000,     0.0510,     0.0129,     0.0141,     0.0238,     0.0403,    -0.0002,     0.3878
    0.3800,     0.0121,     0.0058,     0.0133,     0.0005,     0.0395,     0.0080,     0.0699,     0.0387,     0.0324,    -0.0005,     0.0497,     0.0378,     0.0877,     0.0000,     0.0595,     0.0204,     0.0154,     0.0251,     0.0589,    -0.0011,     0.3832
    0.3900,     0.0148,     0.0058,     0.0124,     0.0005,     0.0448,     0.0071,     0.0890,     0.0400,     0.0364,    -0.0005,     0.0514,     0.0467,     0.0779,     0.0000,     0.0679,     0.0218,     0.0167,     0.0282,     0.0496,    -0.0002,     0.4100
    0.4000,     0.0188,     0.0084,     0.0182,     0.0005,     0.0483,     0.0102,     0.0903,     0.0427,     0.0377,    -0.0005,     0.0617,     0.0324,     0.0802,     0.0000,     0.0639,     0.0182,     0.0163,     0.0353,     0.0509,    -0.0006,     0.4339
    0.4100,     0.0201,     0.0107,     0.0173,     0.0009,     0.0612,     0.0098,     0.0992,     0.0524,     0.0439,    -0.0000,     0.0661,     0.0515,     0.0717,     0.0000,     0.0630,     0.0178,     0.0207,     0.0309,     0.0505,    -0.0006,     0.4591
    0.4200,     0.0206,     0.0111,     0.0186,     0.0005,     0.0621,     0.0138,     0.1098,     0.0573,     0.0426,    -0.0005,     0.0665,     0.0480,     0.0797,     0.0000,     0.0537,     0.0186,     0.0216,     0.0269,     0.0496,     0.0012,     0.4787
    0.4300,     0.0210,     0.0084,     0.0195,     0.0005,     0.0639,     0.0146,     0.1205,     0.0551,     0.0510,    -0.0000,     0.0541,     0.0418,     0.0762,     0.0004,     0.0599,     0.0155,     0.0181,     0.0287,     0.0509,    -0.0006,     0.5068
    0.4400,     0.0219,     0.0107,     0.0213,     0.0005,     0.0714,     0.0142,     0.1209,     0.0613,     0.0524,    -0.0000,     0.0568,     0.0458,     0.0686,     0.0000,     0.0573,     0.0124,     0.0154,     0.0269,     0.0536,     0.0012,     0.5257
    0.4500,     0.0250,     0.0111,     0.0222,     0.0000,     0.0692,     0.0120,     0.1276,     0.0626,     0.0497,    -0.0005,     0.0657,     0.0444,     0.0629,     0.0000,     0.0493,     0.0204,     0.0176,     0.0282,     0.0478,    -0.0002,     0.5300
    0.4600,     0.0237,     0.0111,     0.0222,     0.0005,     0.0754,     0.0133,     0.1418,     0.0657,     0.0515,     0.0004,     0.0568,     0.0396,     0.0629,     0.0004,     0.0453,     0.0306,     0.0145,     0.0291,     0.0580,     0.0012,     0.5452
    0.4700,     0.0263,     0.0093,     0.0257,     0.0005,     0.0759,     0.0178,     0.1267,     0.0675,     0.0577,     0.0008,     0.0510,     0.0538,     0.0495,     0.0004,     0.0493,     0.0235,     0.0176,     0.0282,     0.0500,     0.0003,     0.5578
    0.4800,     0.0254,     0.0129,     0.0253,     0.0005,     0.0741,     0.0173,     0.1396,     0.0693,     0.0568,    -0.0005,     0.0470,     0.0391,     0.0637,     0.0000,     0.0475,     0.0213,     0.0119,     0.0331,     0.0496,    -0.0011,     0.5741
    0.4900,     0.0245,     0.0111,     0.0284,     0.0005,     0.0736,     0.0146,     0.1342,     0.0702,     0.0613,    -0.0000,     0.0470,     0.0435,     0.0615,     0.0000,     0.0515,     0.0226,     0.0158,     0.0265,     0.0429,     0.0012,     0.5724
    0.5000,     0.0285,     0.0120,     0.0266,     0.0009,     0.0807,     0.0142,     0.1342,     0.0693,     0.0586,    -0.0000,     0.0572,     0.0356,     0.0606,     0.0000,     0.0510,     0.0146,     0.0141,     0.0296,     0.0531,    -0.0002,     0.5739
    0.5100,     0.0268,     0.0138,     0.0253,     0.0005,     0.0803,     0.0146,     0.1440,     0.0684,     0.0586,     0.0004,     0.0581,     0.0338,     0.0522,     0.0000,     0.0475,     0.0209,     0.0158,     0.0220,     0.0474,     0.0003,     0.5922
    0.5200,     0.0281,     0.0120,     0.0266,     0.0009,     0.0847,     0.0142,     0.1471,     0.0755,     0.0608,    -0.0005,     0.0572,     0.0373,     0.0562,     0.0000,     0.0435,     0.0173,     0.0145,     0.0296,     0.0487,     0.0003,     0.5961
    0.5300,     0.0330,     0.0138,     0.0266,     0.0009,     0.0901,     0.0146,     0.1467,     0.0755,     0.0635,    -0.0005,     0.0528,     0.0453,     0.0602,     0.0000,     0.0373,     0.0266,     0.0158,     0.0269,     0.0411,     0.0003,     0.6024
    0.5400,     0.0303,     0.0164,     0.0266,     0.0005,     0.0923,     0.0195,     0.1480,     0.0720,     0.0617,     0.0004,     0.0572,     0.0449,     0.0540,     0.0004,     0.0510,     0.0231,     0.0145,     0.0300,     0.0403,    -0.0011,     0.5980
    0.5500,     0.0299,     0.0129,     0.0271,     0.0005,     0.0945,     0.0164,     0.1657,     0.0826,     0.0684,    -0.0005,     0.0617,     0.0364,     0.0637,     0.0000,     0.0488,     0.0249,     0.0114,     0.0282,     0.0518,    -0.0002,     0.6035
    0.5600,     0.0356,     0.0146,     0.0311,     0.0005,     0.1034,     0.0182,     0.1618,     0.0799,     0.0697,     0.0008,     0.0439,     0.0360,     0.0606,     0.0004,     0.0515,     0.0186,     0.0141,     0.0331,     0.0474,     0.0003,     0.6276
    0.5700,     0.0356,     0.0155,     0.0342,     0.0005,     0.1118,     0.0204,     0.1729,     0.0826,     0.0692,    -0.0000,     0.0501,     0.0409,     0.0526,     0.0004,     0.0466,     0.0244,     0.0150,     0.0278,     0.0443,    -0.0002,     0.6425
    0.5800,     0.0356,     0.0164,     0.0324,     0.0005,     0.1123,     0.0204,     0.1768,     0.0848,     0.0724,    -0.0000,     0.0590,     0.0400,     0.0575,     0.0000,     0.0524,     0.0195,     0.0105,     0.0202,     0.0469,     0.0003,     0.6429
    0.5900,     0.0401,     0.0178,     0.0333,     0.0005,     0.1136,     0.0226,     0.1897,     0.0959,     0.0750,     0.0013,     0.0532,     0.0347,     0.0580,     0.0000,     0.0488,     0.0160,     0.0132,     0.0367,     0.0425,     0.0012,     0.6598
    0.6000,     0.0365,     0.0151,     0.0337,     0.0005,     0.1163,     0.0226,     0.1924,     0.0879,     0.0675,     0.0004,     0.0585,     0.0471,     0.0620,     0.0004,     0.0506,     0.0169,     0.0167,     0.0327,     0.0389,     0.0007,     0.6384
    0.6100,     0.0361,     0.0142,     0.0302,     0.0005,     0.1127,     0.0204,     0.1928,     0.0906,     0.0715,     0.0004,     0.0612,     0.0444,     0.0620,     0.0000,     0.0542,     0.0218,     0.0096,     0.0282,     0.0469,    -0.0006,     0.6347
    0.6200,     0.0312,     0.0142,     0.0333,     0.0005,     0.1114,     0.0226,     0.1831,     0.0897,     0.0621,     0.0008,     0.0554,     0.0378,     0.0593,     0.0000,     0.0462,     0.0235,     0.0167,     0.0247,     0.0434,     0.0012,     0.6405
    0.6300,     0.0277,     0.0151,     0.0262,     0.0005,     0.1007,     0.0178,     0.1848,     0.0839,     0.0581,    -0.0000,     0.0501,     0.0351,     0.0415,     0.0000,     0.0546,     0.0235,     0.0172,     0.0269,     0.0372,    -0.0002,     0.6429
    0.6400,     0.0237,     0.0138,     0.0235,     0.0005,     0.0994,     0.0178,     0.1737,     0.0791,     0.0550,    -0.0005,     0.0457,     0.0400,     0.0526,     0.0004,     0.0542,     0.0182,     0.0145,     0.0291,     0.0403,     0.0003,     0.6220
    0.6500,     0.0245,     0.0124,     0.0231,     0.0005,     0.1003,     0.0186,     0.1613,     0.0799,     0.0550,    -0.0005,     0.0386,     0.0351,     0.0549,     0.0000,     0.0533,     0.0253,     0.0141,     0.0247,     0.0305,     0.0007,     0.6317
    0.6600,     0.0228,     0.0093,     0.0231,     0.0005,     0.0941,     0.0195,     0.1604,     0.0786,     0.0515,    -0.0000,     0.0408,     0.0396,     0.0513,     0.0004,     0.0475,     0.0178,     0.0136,     0.0265,     0.0327,    -0.0006,     0.6304
    0.6700,     0.0206,     0.0107,     0.0226,     0.0005,     0.0918,     0.0186,     0.1618,     0.0737,     0.0542,    -0.0000,     0.0426,     0.0391,     0.0526,     0.0009,     0.0524,     0.0191,     0.0145,     0.0251,     0.0358,     0.0003,     0.6167
    0.6800,     0.0210,     0.0115,     0.0249,     0.0005,     0.0905,     0.0138,     0.1484,     0.0702,     0.0493,     0.0004,     0.0368,     0.0396,     0.0415,    -0.0004,     0.0542,     0.0173,     0.0136,     0.0238,     0.0340,    -0.0002,     0.6232
    0.6900,     0.0174,     0.0120,     0.0244,     0.0005,     0.0883,     0.0151,     0.1484,     0.0693,     0.0510,    -0.0005,     0.0377,     0.0285,     0.0398,     0.0004,     0.0497,     0.0195,     0.0105,     0.0273,     0.0265,     0.0003,     0.6394
    0.7000,     0.0223,     0.0111,     0.0218,     0.0005,     0.0932,     0.0186,     0.1520,     0.0715,     0.0515,    -0.0005,     0.0337,     0.0245,     0.0415,     0.0004,     0.0479,     0.0124,     0.0110,     0.0233,     0.0363,     0.0012,     0.6555
    0.7100,     0.0219,     0.0115,     0.0204,     0.0005,     0.0901,     0.0129,     0.1507,     0.0711,     0.0497,    -0.0005,     0.0395,     0.0276,     0.0442,     0.0004,     0.0635,     0.0138,     0.0119,     0.0202,     0.0354,     0.0003,     0.6253
    0.7200,     0.0214,     0.0089,     0.0200,     0.0005,     0.0883,     0.0169,     0.1449,     0.0733,     0.0506,     0.0004,     0.0381,     0.0298,     0.0380,     0.0000,     0.0466,     0.0204,     0.0105,     0.0260,     0.0278,    -0.0006,     0.6424
    0.7300,     0.0174,     0.0115,     0.0186,     0.0005,     0.0843,     0.0142,     0.1515,     0.0640,     0.0502,    -0.0005,     0.0328,     0.0240,     0.0495,     0.0000,     0.0577,     0.0164,     0.0190,     0.0233,     0.0265,    -0.0006,     0.6235
    0.7400,     0.0206,     0.0098,     0.0200,     0.0009,     0.0830,     0.0160,     0.1467,     0.0640,     0.0484,    -0.0000,     0.0341,     0.0182,     0.0384,     0.0004,     0.0426,     0.0173,     0.0123,     0.0256,     0.0309,    -0.0011,     0.6514
    0.7500,     0.0197,     0.0111,     0.0209,     0.0005,     0.0865,     0.0160,     0.1502,     0.0702,     0.0435,    -0.0005,     0.0337,     0.0191,     0.0447,     0.0004,     0.0479,     0.0155,     0.0127,     0.0247,     0.0296,     0.0025,     0.6442
    0.7600,     0.0179,     0.0111,     0.0204,     0.0005,     0.0887,     0.0151,     0.1484,     0.0613,     0.0457,    -0.0005,     0.0332,     0.0285,     0.0389,     0.0004,     0.0577,     0.0173,     0.0119,     0.0194,     0.0363,    -0.0002,     0.6268
    0.7700,     0.0192,     0.0080,     0.0186,     0.0005,     0.0918,     0.0178,     0.1342,     0.0600,     0.0466,    -0.0000,     0.0359,     0.0205,     0.0367,     0.0000,     0.0488,     0.0200,     0.0141,     0.0194,     0.0283,     0.0003,     0.6393
    0.7800,     0.0188,     0.0098,     0.0200,     0.0005,     0.0892,     0.0169,     0.1413,     0.0609,     0.0413,    -0.0005,     0.0324,     0.0209,     0.0447,     0.0013,     0.0515,     0.0160,     0.0096,     0.0238,     0.0283,     0.0007,     0.6347
    0.7900,     0.0201,     0.0093,     0.0204,     0.0005,     0.0807,     0.0142,     0.1311,     0.0546,     0.0497,    -0.0005,     0.0306,     0.0302,     0.0407,     0.0000,     0.0484,     0.0151,     0.0136,     0.0211,     0.0274,     0.0007,     0.6254
    0.8000,     0.0174,     0.0098,     0.0191,     0.0005,     0.0856,     0.0129,     0.1427,     0.0564,     0.0431,    -0.0005,     0.0315,     0.0231,     0.0353,     0.0004,     0.0386,     0.0209,     0.0114,     0.0229,     0.0292,     0.0007,     0.6438
    0.8100,     0.0183,     0.0089,     0.0160,     0.0005,     0.0812,     0.0146,     0.1373,     0.0546,     0.0479,     0.0004,     0.0359,     0.0262,     0.0309,     0.0004,     0.0457,     0.0111,     0.0110,     0.0220,     0.0283,     0.0016,     0.6405
    0.8200,     0.0161,     0.0080,     0.0186,     0.0005,     0.0803,     0.0124,     0.1449,     0.0529,     0.0462,    -0.0000,     0.0359,     0.0253,     0.0398,     0.0009,     0.0408,     0.0120,     0.0154,     0.0216,     0.0261,     0.0025,     0.6330
    0.8300,     0.0183,     0.0084,     0.0178,     0.0009,     0.0852,     0.0151,     0.1369,     0.0475,     0.0453,     0.0004,     0.0337,     0.0187,     0.0367,     0.0000,     0.0462,     0.0155,     0.0110,     0.0242,     0.0212,     0.0003,     0.6444
    0.8400,     0.0139,     0.0080,     0.0178,     0.0005,     0.0816,     0.0164,     0.1444,     0.0489,     0.0431,    -0.0000,     0.0275,     0.0240,     0.0411,     0.0004,     0.0453,     0.0195,     0.0092,     0.0171,     0.0269,    -0.0002,     0.6397
    0.8500,     0.0174,     0.0102,     0.0182,     0.0009,     0.0825,     0.0160,     0.1400,     0.0484,     0.0431,    -0.0005,     0.0266,     0.0280,     0.0300,     0.0004,     0.0395,     0.0124,     0.0172,     0.0216,     0.0323,    -0.0011,     0.6452
    0.8600,     0.0157,     0.0093,     0.0182,     0.0005,     0.0772,     0.0164,     0.1400,     0.0489,     0.0431,    -0.0005,     0.0337,     0.0191,     0.0336,     0.0000,     0.0368,     0.0133,     0.0119,     0.0189,     0.0265,    -0.0002,     0.6557
    0.8700,     0.0179,     0.0093,     0.0186,     0.0009,     0.0767,     0.0133,     0.1436,     0.0467,     0.0431,    -0.0005,     0.0253,     0.0209,     0.0313,     0.0004,     0.0417,     0.0151,     0.0119,     0.0180,     0.0167,    -0.0002,     0.6710
    0.8800,     0.0174,     0.0098,     0.0155,     0.0005,     0.0754,     0.0169,     0.1396,     0.0444,     0.0435,     0.0008,     0.0315,     0.0196,     0.0367,     0.0000,     0.0404,     0.0164,     0.0110,     0.0198,     0.0278,    -0.0002,     0.6419
    0.8900,     0.0161,     0.0098,     0.0164,     0.0005,     0.0807,     0.0133,     0.1365,     0.0431,     0.0439,    -0.0000,     0.0328,     0.0165,     0.0331,     0.0004,     0.0400,     0.0151,     0.0096,     0.0207,     0.0247,     0.0003,     0.6510
    0.9000,     0.0183,     0.0093,     0.0146,     0.0009,     0.0799,     0.0164,     0.1365,     0.0400,     0.0439,    -0.0005,     0.0301,     0.0227,     0.0340,     0.0004,     0.0302,     0.0115,     0.0096,     0.0149,     0.0287,     0.0003,     0.6632
    0.9100,     0.0157,     0.0089,     0.0191,     0.0005,     0.0781,     0.0164,     0.1298,     0.0444,     0.0431,    -0.0005,     0.0324,     0.0276,     0.0367,     0.0000,     0.0306,     0.0191,     0.0096,     0.0171,     0.0256,    -0.0011,     0.6427
    0.9200,     0.0148,     0.0098,     0.0204,     0.0005,     0.0830,     0.0155,     0.1382,     0.0396,     0.0453,    -0.0000,     0.0332,     0.0169,     0.0331,     0.0013,     0.0431,     0.0195,     0.0101,     0.0194,     0.0207,     0.0003,     0.6500
    0.9300,     0.0174,     0.0089,     0.0209,     0.0000,     0.0785,     0.0142,     0.1422,     0.0382,     0.0422,    -0.0000,     0.0248,     0.0214,     0.0305,     0.0000,     0.0426,     0.0204,     0.0092,     0.0149,     0.0198,    -0.0006,     0.6646
    0.9400,     0.0166,     0.0089,     0.0195,     0.0005,     0.0803,     0.0142,     0.1396,     0.0431,     0.0422,    -0.0000,     0.0226,     0.0245,     0.0393,     0.0000,     0.0400,     0.0115,     0.0092,     0.0220,     0.0247,    -0.0002,     0.6532
    0.9500,     0.0157,     0.0098,     0.0178,     0.0005,     0.0763,     0.0120,     0.1356,     0.0409,     0.0435,     0.0008,     0.0248,     0.0205,     0.0340,     0.0000,     0.0360,     0.0182,     0.0105,     0.0180,     0.0265,    -0.0002,     0.6520
    0.9600,     0.0157,     0.0102,     0.0164,     0.0009,     0.0794,     0.0155,     0.1351,     0.0378,     0.0426,    -0.0000,     0.0324,     0.0200,     0.0313,     0.0000,     0.0386,     0.0102,     0.0105,     0.0185,     0.0247,    -0.0006,     0.6558
    0.9700,     0.0174,     0.0089,     0.0164,     0.0005,     0.0776,     0.0169,     0.1271,     0.0387,     0.0408,     0.0013,     0.0288,     0.0200,     0.0265,     0.0004,     0.0377,     0.0195,     0.0096,     0.0167,     0.0194,    -0.0006,     0.6600
